dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,200.315363,185.098404,151.712755,9.312373,-0.084789,0.013390,6.204044
0.200000,202.169643,184.963232,153.571956,9.296004,-0.081845,0.014718,6.216842
0.200000,204.022378,184.852259,155.428012,9.280277,-0.078634,0.016055,6.229927
0.200000,205.873415,184.765932,157.281061,9.265246,-0.075156,0.017391,6.243285
0.200000,207.722594,184.704675,159.131254,9.250963,-0.071414,0.018710,6.256902
0.200000,209.519035,184.669524,160.928039,8.983927,-1.335184,-6.318853,6.270381
0.200000,211.078333,184.658805,162.487373,7.796671,-5.936276,-23.005456,6.282270
0.200000,212.267470,184.663166,163.676518,5.945725,-9.254733,-16.592288,0.008265
0.200000,213.087315,184.672556,164.496417,4.099496,-9.231144,0.117947,0.014649
0.200000,213.538530,184.679963,164.947693,2.256377,-9.215593,0.077755,0.018181
0.200000,213.672049,184.682461,165.081235,0.667710,-7.943335,6.361289,0.019228
0.200000,213.672049,184.682461,165.081235,0.000000,-3.338552,23.023916,0.019228
