dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,314.470089,120.856339,314.581046,11.663619,-0.144704,-0.124196,1.424988
0.200000,314.773788,123.162470,316.907088,11.630214,-0.167029,-0.111622,1.454636
0.200000,315.009008,125.469111,319.225692,11.593016,-0.185991,-0.094809,1.483608
0.200000,315.173253,127.701035,321.463651,11.189796,-2.016097,-9.150530,1.510969
0.200000,315.266244,129.626526,323.391386,9.638678,-7.755594,-28.697486,1.534029
0.200000,315.307432,131.088936,324.854376,7.314948,-11.618648,-19.315269,1.551201
0.200000,315.321243,132.090416,325.855952,5.007879,-11.535347,0.416503,1.562789
0.200000,315.323898,132.632922,326.398464,2.712560,-11.476595,0.293759,1.569007
0.200000,315.324038,132.789664,326.555205,0.783709,-9.644250,9.161724,1.570796
0.200000,315.324038,132.789664,326.555205,0.000000,-3.918547,28.628514,1.570796
